,year,player,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
1246,2005,joey graham,SF,77.25,216.6,25.5,,80.0,104.0,,,30.0,36.0,10.62,,3.05,26.0,103.6%,,134.0,140.0
1247,2005,danny granger,,79.5,225.4,25.1,,85.5,103.0,,,31.0,34.0,10.84,,3.34,10.0,107.5%,,134.0,137.0
1248,2005,gerald green,SF,78.0,192.0,22.2,,81.75,104.0,,,31.5,39.0,11.2,,3.21,7.0,104.8%,,135.5,143.0
1249,2005,charles hayes,SF-PF,77.5,232.4,27.2,,82.0,104.5,,,30.0,33.0,10.7,,3.34,20.0,105.8%,,134.5,137.5
1250,2005,luther head,PG-SG,74.0,178.8,23.0,,77.25,98.5,,,31.5,38.5,11.12,,3.21,14.0,104.4%,,130.0,137.0
1251,2005,julius hodge,SG-SF,78.0,202.2,23.4,,84.5,107.5,,,24.5,29.0,10.89,,3.18,14.0,108.3%,,132.0,136.5
1252,2005,jared homan,C-PF,79.75,248.2,27.4,,85.25,104.5,,,,,,,,16.0,106.9%,,,
1253,2005,ersan ilyasova,SF,79.75,208.8,23.1,,85.25,109.5,,,22.0,30.0,11.59,,3.56,2.0,106.9%,,131.5,139.5
1254,2005,jarrett jack,PG,74.5,197.6,25.0,,79.5,100.0,,,26.0,28.5,10.87,,3.24,5.0,106.7%,,126.0,128.5
1255,2005,dwayne jones,C-PF,80.5,242.2,26.3,,86.75,108.5,,,28.0,31.5,11.87,,3.25,15.0,107.8%,,136.5,140.0
1256,2005,mindaugas katelynas,SF-PF,79.5,217.0,24.1,,83.0,105.5,,,31.5,35.0,11.6,,3.38,7.0,104.4%,,137.0,140.5
1257,2005,jason klotz,C-PF,80.5,249.4,27.1,,82.0,107.5,,,21.5,27.0,13.13,,3.68,12.0,101.9%,,129.0,134.5
1258,2005,keith langford,SG-SF,74.25,203.2,25.9,,81.0,101.0,,,32.0,29.5,11.38,,3.23,8.0,109.1%,,133.0,130.5
1259,2005,david lee,PF,79.75,229.5,25.4,,84.0,106.5,,,30.5,32.5,10.8,,3.19,14.0,105.3%,,137.0,139.0
1260,2005,john lucas iii,PG,69.25,154.4,22.6,,72.0,92.0,,,29.0,34.0,10.44,,3.14,4.0,104.0%,,121.0,126.0
1261,2005,david lucas,PF,78.5,233.4,26.6,,84.0,103.5,,,,,,,,17.0,107.0%,,,
1262,2005,rawle marshall,SG-SF,76.5,186.6,22.4,,85.0,104.0,,,30.5,37.0,11.64,,3.21,7.0,111.1%,,134.5,141.0
1263,2005,jason maxiell,PF,77.0,257.6,30.5,,87.25,107.0,,,,,,,,,113.3%,,,
1264,2005,sean may,PF,79.0,258.8,29.2,,85.25,105.0,,,30.0,33.0,11.04,,3.29,12.0,107.9%,,135.0,138.0
1265,2005,rashad mccants,SG,74.75,201.0,25.3,,82.75,103.5,,,32.5,34.5,10.39,,3.11,15.0,110.7%,,136.0,138.0
1266,2005,ivan mcfarlin,PF,77.5,228.6,26.8,,81.0,105.5,,,26.5,32.0,10.64,,3.27,10.0,104.5%,,132.0,137.5
1267,2005,juan mendez,PF-SF,77.25,231.4,27.3,,84.0,106.5,,,29.0,33.0,11.7,,3.24,14.0,108.7%,,135.5,139.5
1268,2005,aaron miles,PG,72.0,174.6,23.7,,75.5,94.0,,,32.0,37.5,10.69,,3.22,7.0,104.9%,,126.0,131.5
1269,2005,ellis myles,PF,78.0,255.2,29.5,,81.75,105.5,,,26.0,28.5,12.8,,3.42,15.0,104.8%,,131.5,134.0
1270,2005,larry obannon,SG,75.0,196.0,24.5,,78.0,99.5,,,31.5,36.5,11.44,,3.18,17.0,104.0%,,131.0,136.0
1271,2005,drago pasalic,SF-PF,81.5,238.8,25.3,,83.75,108.5,,,25.0,30.5,12.12,,3.48,11.0,102.8%,,133.5,139.0
1272,2005,chris paul,PG,71.75,178.0,24.3,,76.25,93.0,,,32.0,38.0,11.09,,3.22,10.0,106.3%,,125.0,131.0
1273,2005,kevin pittsnogle,PF,81.25,259.2,27.6,,82.5,106.0,,,,,,,,,101.5%,,,
1274,2005,carlos powell,SF-PF,77.25,221.8,26.1,,82.75,105.0,,,27.5,34.5,11.54,,3.21,12.0,107.1%,,132.5,139.5
1275,2005,roger powell,SF,76.75,218.6,26.1,,83.5,104.0,,,,,,,,,108.8%,,,
1276,2005,ronnie price,PG,72.75,184.8,24.5,,77.5,96.5,,,31.5,39.0,10.49,,3.29,11.0,106.5%,,128.0,135.5
1277,2005,anthony roberson,PG,72.75,178.8,23.7,,74.75,95.0,,,31.5,37.0,11.17,,3.19,14.0,102.7%,,126.5,132.0
1278,2005,brandon rush,SG-SF,77.0,211.4,25.1,,83.25,104.5,,,32.5,35.0,11.33,,3.31,0.0,108.1%,,137.0,139.5
1279,2005,luke schenscher,C,83.75,241.6,24.2,,89.0,111.5,,,23.5,26.5,12.4,,3.47,1.0,106.3%,,135.0,138.0
1280,2005,wayne simien,PF,79.25,255.8,28.6,,84.0,107.0,,,27.0,27.5,11.05,,3.35,11.0,106.0%,,134.0,134.5
1281,2005,tre simmons,SG-SF,76.0,194.2,23.6,,79.5,102.5,,,27.0,31.5,10.8,,3.18,3.0,104.6%,,129.5,134.0
1282,2005,david simon,C-PF,80.0,258.8,28.4,,87.5,108.0,,,28.0,33.0,11.98,,3.44,18.0,109.4%,,136.0,141.0
1283,2005,chris taft,PF,80.5,261.0,28.3,,85.75,109.0,,,28.5,33.0,11.26,,3.27,14.0,106.5%,,137.5,142.0
1284,2005,chris thomas,PG,71.75,176.2,24.1,,75.0,95.0,,,28.5,34.0,10.84,,3.33,14.0,104.5%,,123.5,129.0
1285,2005,omar thomas,SF-SG,75.25,200.0,24.8,,80.0,102.0,,,25.0,29.5,11.11,,3.27,6.0,106.3%,,127.0,131.5
1286,2005,dijon thompson,SF-SG,78.25,195.8,22.5,,81.75,105.5,,,,,,,,,104.5%,,,
1287,2005,ronny turiaf,PF,80.0,237.8,26.1,,85.5,106.5,,,30.5,33.0,11.5,,3.23,15.0,106.9%,,137.0,139.5
1288,2005,charlie villanueva,PF-SF,81.0,236.6,25.4,,84.25,109.0,,,26.0,31.0,10.86,,3.3,11.0,104.0%,,135.0,140.0
1289,2005,hakim warrick,PF-SF,79.25,215.0,24.1,,86.0,108.0,,,33.0,38.0,,,3.22,11.0,108.5%,,141.0,146.0
1290,2005,martell webster,SF,78.0,229.6,26.5,,83.0,106.0,,,28.0,30.5,11.39,,3.39,7.0,106.4%,,134.0,136.5
1291,2005,robert whaley,PF-C,80.0,269.4,29.6,,86.0,108.0,,,28.5,33.5,12.11,,3.25,15.0,107.5%,,136.5,141.5
1292,2005,deron williams,PG,73.75,202.4,26.2,,78.25,98.0,,,30.0,35.0,10.83,,3.25,15.0,106.1%,,128.0,133.0
1293,2005,jawad williams,SF,79.0,218.0,24.6,,85.25,106.5,,,28.0,34.0,11.39,,3.23,15.0,107.9%,,134.5,140.5
1294,2005,marvin williams,PF-SF,79.0,228.2,25.7,,87.5,108.0,,,29.5,35.0,11.11,,3.17,12.0,110.8%,,137.5,143.0
1295,2005,antoine wright,SF-SG,77.25,202.6,23.9,,80.75,104.5,,,26.5,29.5,11.45,,3.41,12.0,104.5%,,131.0,134.0
1296,2005,bracey wright,SG-PG,73.25,186.8,24.5,,82.0,100.5,,,30.0,36.0,11.58,,3.27,8.0,111.9%,,130.5,136.5
1297,2004,tony allen,SG,75.5,214.0,26.4,0.067,81.0,102.0,,,31.5,36.5,10.7,,3.19,17.0,107.3%,,133.5,138.5
1298,2004,trevor ariza,SG-SF,79.0,201.0,22.6,0.08,86.0,107.5,,,29.5,32.0,11.63,,3.29,8.0,108.9%,,137.0,139.5
1299,2004,andre barrett,PG,68.75,171.0,25.4,0.067,73.0,92.0,,,29.0,34.5,10.63,,3.08,13.0,106.2%,,121.0,126.5
1300,2004,brandon bass,PF,78.25,246.0,28.2,0.093,86.5,106.5,,,31.5,33.0,11.61,,3.24,18.0,110.5%,,138.0,139.5
1301,2004,andris biedrins,C,,,,0.093,,,,,,,,,,,,,,
1302,2004,tony bobbitt,SG,74.75,185.0,23.3,0.073,79.0,100.0,,,,,,,,1.0,105.7%,,,
1303,2004,brian boddicker,SF-PF,79.5,230.0,25.6,0.112,82.0,105.5,,,28.0,30.0,10.93,,3.25,16.0,103.1%,,133.5,135.5
1304,2004,tim bowers,PG-SG,72.5,181.0,24.2,0.026,81.0,98.0,,,37.0,43.5,11.24,,3.21,13.0,111.7%,,135.0,141.5
1305,2004,andre brown,PF-C,80.0,236.0,25.9,0.06,83.0,107.0,,,32.0,35.5,11.7,,3.22,18.0,103.8%,,139.0,142.5
1306,2004,antonio burks,PG,72.0,191.0,25.9,0.099,78.5,96.5,,,,,,,,9.0,109.0%,,,
1307,2004,jackie butler,C,80.0,263.0,28.9,0.163,85.5,109.0,,,23.0,25.0,13.32,,3.4,14.0,106.9%,,132.0,134.0
1308,2004,aleksandar capin,PG,72.0,176.0,23.9,0.093,73.5,94.0,,,23.0,29.0,11.5,,3.27,4.0,102.1%,,117.0,123.0
1309,2004,ales chan,C,84.0,255.0,25.4,0.148,87.0,113.0,,,21.0,29.0,12.9,,3.62,2.0,103.6%,,134.0,142.0
1310,2004,josh childress,SG-SF,77.75,196.0,22.8,0.093,83.0,105.0,,,29.0,36.0,11.95,,3.38,11.0,106.8%,,134.0,141.0
1311,2004,tj cummings,SF,79.5,215.0,23.9,0.067,81.5,106.5,,,27.0,31.0,11.58,,3.12,6.0,102.5%,,133.5,137.5
1312,2004,erik daniels,SF-PF,78.25,223.0,25.6,0.185,83.0,106.0,,,31.0,32.0,11.38,,3.19,4.0,106.1%,,137.0,138.0
1313,2004,luol deng,SF,79.0,220.0,24.8,0.067,84.5,108.5,,,27.5,31.5,11.46,,3.34,5.0,107.0%,,136.0,140.0
1314,2004,marcus douthit,C-PF,81.5,223.0,23.6,0.137,88.0,111.5,,,25.5,31.5,11.64,,3.34,1.0,108.0%,,137.0,143.0
1315,2004,chris duhon,PG,72.0,193.0,26.2,0.067,78.5,98.0,,,31.5,35.0,10.45,,3.14,7.0,109.0%,,129.5,133.0
1316,2004,john edwards,C,83.25,264.0,26.8,0.141,88.5,113.0,,,,,,,,15.0,106.3%,,,
1317,2004,andre emmett,SG-SF,75.5,216.0,26.6,0.067,81.0,100.0,,,,,,,,,107.3%,,,
1318,2004,desmon farmer,SG,76.5,214.0,25.7,0.053,80.5,103.0,,,24.0,31.0,10.89,,3.2,12.0,105.2%,,127.0,134.0
1319,2004,luis flores,PG-SG,72.5,202.0,27.0,0.06,79.5,98.5,,,29.0,32.0,10.97,,3.1,15.0,109.7%,,127.5,130.5
1320,2004,matt freije,SF-PF,80.25,234.0,25.5,0.108,85.0,108.5,,,29.5,31.0,11.15,,3.25,13.0,105.9%,,138.0,139.5
1321,2004,chris garnett,C-PF,80.25,260.0,28.4,0.148,85.0,108.0,,,27.0,31.5,11.75,,3.36,22.0,105.9%,,135.0,139.5
1322,2004,ryan gomes,SF-PF,78.5,248.0,28.3,,86.0,106.5,,,26.5,30.5,12.49,,3.24,9.0,109.6%,,133.0,137.0
1323,2004,ben gordon,PG-SG,73.0,192.0,25.3,0.053,80.5,99.0,,,31.5,37.5,11.28,,3.19,12.0,110.3%,,130.5,136.5
1324,2004,devin harris,PG,73.75,170.0,22.0,0.053,79.5,98.5,,,30.5,37.0,11.03,,3.19,5.0,107.8%,,129.0,135.5
1325,2004,dwight howard,PF-C,81.0,240.0,25.7,0.105,88.5,111.5,,,30.5,35.5,11.21,,3.14,7.0,109.3%,,142.0,147.0
1326,2004,rolando howell,PF,79.5,229.0,25.5,0.117,84.5,107.0,,,28.5,34.5,11.91,,3.28,,106.3%,,135.5,141.5
1327,2004,kris humphries,PF,80.25,238.0,26.0,0.067,84.5,106.5,,,29.5,36.0,11.33,,3.2,22.0,105.3%,,136.0,142.5
1328,2004,andre iguodala,SG-SF,77.75,217.0,25.2,0.067,83.0,105.5,,,30.5,34.5,11.17,,3.18,4.0,106.8%,,136.0,140.0
1329,2004,martin iti,C-PF,80.5,233.0,25.3,0.105,89.0,111.5,,,26.5,32.5,12.28,,3.41,13.0,110.6%,,138.0,144.0
1330,2004,luke jackson,SF-SG,78.0,212.0,24.5,0.08,80.5,103.0,,,26.5,36.0,11.1,,3.24,13.0,103.2%,,129.5,139.0
1331,2004,al jefferson,PF-SF,80.5,263.0,28.5,0.105,86.5,110.0,,,28.5,30.0,13.08,,3.29,3.0,107.5%,,138.5,140.0
1332,2004,arthur johnson,PF-C,79.0,262.0,29.5,0.163,87.0,109.0,,,26.5,28.5,11.81,,3.38,14.0,110.1%,,135.5,137.5
1333,2004,ivan koljevic,PG,73.0,172.0,22.7,0.067,74.5,95.0,,,26.0,28.5,11.07,,3.28,4.0,102.1%,,121.0,123.5
1334,2004,herve lamizana,SF-PF,79.5,210.0,23.4,0.067,85.5,107.0,,,,,,,,,107.5%,,,
1335,2004,sergei lishouk,PF-SF,82.25,244.0,25.4,0.105,84.0,109.5,,,,,,,,,102.1%,,,
1336,2004,shaun livingston,PG-SG,78.25,186.0,21.4,0.067,83.0,105.5,,,26.5,30.0,10.72,,3.23,,106.1%,,132.0,135.5
1337,2004,jaime lloreda,PF,78.75,247.0,28.0,0.099,81.5,107.0,,,25.5,29.5,12.93,,3.23,6.0,103.5%,,132.5,136.5
1338,2004,bryant matthews,SF-SG,77.75,206.0,24.0,0.067,84.5,105.5,,,29.0,34.5,11.08,,3.13,13.0,108.7%,,134.5,140.0
1339,2004,marcus melvin,SF-PF,78.75,241.0,27.3,0.105,84.0,105.5,,,25.0,30.5,11.81,,3.33,11.0,106.7%,,130.5,136.0
1340,2004,rich melzer,PF-SF,79.5,229.0,25.5,0.124,86.0,107.0,,,24.5,28.5,11.74,,3.39,8.0,108.2%,,131.5,135.5
1341,2004,ricky minard,PG-SG,75.25,198.0,24.6,0.08,79.0,101.5,,,27.5,33.0,10.94,,3.1,13.0,105.0%,,129.0,134.5
1342,2004,james moore,PF-SF,78.5,198.0,22.6,0.08,84.5,107.0,,,28.5,32.5,11.01,,3.21,,107.6%,,135.5,139.5
1343,2004,marcus moore,PG-SG,76.0,202.0,24.6,0.148,81.0,101.5,,,25.0,30.0,11.31,,3.34,,106.6%,,126.5,131.5
1344,2004,michel morandais,SG-SF,75.75,205.0,25.1,0.086,83.5,102.0,,,30.5,33.5,11.45,,3.22,16.0,110.2%,,132.5,135.5
1345,2004,jameer nelson,PG,71.0,199.0,27.8,0.08,74.5,95.0,,,28.5,33.5,10.95,,3.14,15.0,104.9%,,123.5,128.5
1346,2004,misan nikagbatse,SG-PG,75.5,223.0,27.5,0.129,82.0,102.0,,,27.5,32.5,11.27,,3.32,11.0,108.6%,,129.5,134.5
1347,2004,emeka okafor,C-PF,80.75,257.0,27.7,0.053,88.0,110.5,,,31.5,34.0,12.32,,3.15,22.0,109.0%,,142.0,144.5
1348,2004,randall orr,PF-SF,81.0,193.0,20.7,0.067,82.5,107.5,,,26.5,33.0,11.18,,3.27,6.0,101.9%,,134.0,140.5
1349,2004,dylan page,SF,79.5,239.0,26.6,0.123,79.0,105.0,,,26.0,30.0,10.99,,3.4,17.0,99.4%,,131.0,135.0
1350,2004,rickey paulding,SG,74.75,210.0,26.4,0.053,81.5,101.5,,,30.0,36.0,11.14,,3.17,17.0,109.0%,,131.5,137.5
1351,2004,kelvin pena,SG-PG,74.25,182.0,23.2,0.086,78.5,99.5,,,27.5,32.5,11.5,,3.24,1.0,105.7%,,127.0,132.0
1352,2004,tim pickett,PG-SG,75.0,207.0,25.9,0.06,79.5,100.5,,,,,,,,,106.0%,,,
1353,2004,omar quintero,PG,69.75,170.0,24.6,0.141,71.5,92.5,,,25.0,29.0,11.37,,3.25,2.0,102.5%,,117.5,121.5
1354,2004,peter ramos,C,85.75,266.0,25.4,0.067,89.5,111.5,,,24.0,26.5,12.61,,3.6,2.0,104.4%,,135.5,138.0
1355,2004,jared reiner,C-PF,82.0,246.0,25.7,0.129,84.5,109.0,,,22.0,26.0,12.65,,3.56,15.0,103.0%,,131.0,135.0
1356,2004,lawrence roberts,PF,79.5,233.0,25.9,0.093,81.5,106.5,,,27.5,33.0,12.52,,3.3,18.0,102.5%,,134.0,139.5
1357,2004,bernard robinson,SG-SF,77.25,208.0,24.5,0.06,82.0,102.0,,,28.5,34.5,10.91,,3.17,14.0,106.1%,,130.5,136.5
1358,2004,nate robinson,PG,67.75,181.0,27.7,0.067,73.0,91.5,,,35.5,43.5,10.75,,2.96,13.0,107.7%,,127.0,135.0
1359,2004,aerick sanders,PF,78.5,205.0,23.4,0.067,83.5,106.0,,,24.5,30.5,11.98,,3.37,9.0,106.4%,,130.5,136.5
1360,2004,romain sato,SG,74.0,204.0,26.2,0.06,83.0,102.5,,,31.5,35.5,11.27,,3.18,8.0,112.2%,,134.0,138.0
1361,2004,blagota sekulic,SF-PF,81.25,234.0,24.9,0.093,83.0,107.0,,,23.5,31.5,10.93,,3.39,8.0,102.2%,,130.5,138.5
1362,2004,smith jr,SG-SF,77.5,227.0,26.6,0.067,82.0,104.0,,,29.0,35.5,10.93,,3.21,5.0,105.8%,,133.0,139.5
1363,2004,josh smith,SG-SF,79.0,221.0,24.9,0.067,84.0,106.5,,,32.5,39.5,11.43,,3.24,12.0,106.3%,,139.0,146.0
1364,2004,kirk snyder,SG-SF,78.0,228.0,26.3,0.093,81.0,104.0,,,30.0,35.0,10.79,,3.13,19.0,103.8%,,134.0,139.0
1365,2004,pape sow,PF-C,80.5,233.0,25.3,0.093,86.0,108.5,,,28.0,31.5,12.13,,3.27,18.0,106.8%,,136.5,140.0
1366,2004,tiago splitter,C-PF,82.25,233.0,24.2,0.053,86.0,109.5,,,26.0,31.5,11.65,,3.38,8.0,104.6%,,135.5,141.0
1367,2004,blake stepp,PG,,,,0.08,,,,,,,,,,,,,,
1368,2004,tom timmerrmans,PF-C,82.5,272.0,28.1,0.152,83.0,107.5,,,23.0,26.5,13.13,,3.63,15.0,100.6%,,130.5,134.0
1369,2004,marko tomas,SG-PG,78.5,198.0,22.6,0.093,79.0,103.5,,,32.0,31.5,11.8,,3.23,,100.6%,,135.5,135.0
1370,2004,beno udrih,PG,74.5,199.0,25.2,0.093,76.5,98.0,,,,,,,,2.0,102.7%,,,
1371,2004,jackson vroman,PF-C,81.25,226.0,24.1,0.067,84.0,105.5,,,29.5,33.5,10.75,,3.25,12.0,103.4%,,135.0,139.0
1372,2004,delonte west,PG-SG,73.5,183.0,23.8,0.067,78.0,99.5,,,30.0,35.0,11.2,,3.15,12.0,106.1%,,129.5,134.5
1373,2004,damien wilkins,SG-SF,76.5,222.0,26.7,0.073,84.0,106.0,,,26.5,31.0,11.92,,3.15,15.0,109.8%,,132.5,137.0
1374,2004,mike williams,SF,77.5,197.0,23.1,0.093,83.5,105.5,,,23.5,27.5,11.59,,3.42,,107.7%,,129.0,133.0
1375,2004,nate williams,PF-SF,80.5,240.0,26.0,0.124,85.5,109.5,,,23.5,26.0,12.6,,3.35,1.0,106.2%,,133.0,135.5
1376,2004,rashad wright,PG,72.5,190.0,25.4,0.08,82.0,98.5,,,28.5,32.5,11.15,,3.28,10.0,113.1%,,127.0,131.0
1377,2003,aloysius anagonye,PF,78.75,257.0,29.1,0.105,86.5,106.0,,,31.0,34.5,12.93,,3.3,6.0,109.8%,,137.0,140.5
1378,2003,rick anderson,SF-PF,80.25,216.0,23.6,0.099,83.0,106.5,,,26.0,30.5,11.23,,3.4,6.0,103.4%,,132.5,137.0
1379,2003,carmelo anthony,SF,78.25,233.0,26.8,0.08,84.0,105.5,,,30.5,33.5,11.4,,3.15,7.0,107.3%,,136.0,139.0
1380,2003,jerome beasley,SF-PF,81.0,237.0,25.4,0.099,84.5,107.0,,,27.0,32.0,11.36,,3.25,10.0,104.3%,,134.0,139.0
1381,2003,troy bell,PG,72.25,178.0,24.0,0.053,77.0,97.5,,,34.5,41.0,10.89,,3.06,17.0,106.6%,,132.0,138.5
1382,2003,lavell blanchard,SF,78.0,205.0,23.7,0.117,78.0,101.5,,,33.5,36.5,11.64,,3.38,12.0,100.0%,,135.0,138.0
1383,2003,keith bogans,SG,76.25,213.0,25.8,0.08,81.25,101.0,,,29.5,35.0,11.43,,3.25,10.0,106.6%,,130.5,136.0
1384,2003,matt bonner,PF-SF,80.5,242.0,26.3,0.136,80.75,105.5,,,27.0,32.0,11.52,,3.32,20.0,100.3%,,132.5,137.5
1385,2003,chris bosh,PF,82.25,225.0,23.4,0.08,87.5,109.0,,,30.5,33.0,11.8,,3.3,9.0,106.4%,,139.5,142.0
1386,2003,jermaine boyette,PG-SG,73.0,187.0,24.7,0.073,76.0,96.0,,,29.0,35.5,11.2,,3.07,14.0,104.1%,,125.0,131.5
1387,2003,souleymane camara,PF-SF,81.75,211.0,22.2,0.099,86.25,109.0,,,28.5,34.5,11.51,,3.2,2.0,105.5%,,137.5,143.5
1388,2003,matt carroll,SG-SF,77.0,207.0,24.5,0.067,78.5,98.5,,,29.0,33.5,11.11,,3.35,13.0,101.9%,,127.5,132.0
1389,2003,nick collison,PF,80.75,255.0,27.5,0.17,85.5,108.0,,,28.0,33.0,11.62,,3.28,8.0,105.9%,,136.0,141.0
1390,2003,brian cook,PF-SF,81.5,234.0,24.8,0.105,86.0,109.0,,,25.0,29.0,11.87,,3.45,6.0,105.5%,,134.0,138.0
1391,2003,joel cornette,PF-SF,80.25,239.0,26.1,0.129,81.25,105.5,,,26.0,32.5,11.27,,3.14,13.0,101.2%,,131.5,138.0
1392,2003,marquis daniels,SG-PG,77.25,198.0,23.3,0.04,82.0,103.5,,,30.5,35.0,11.62,,3.25,6.0,106.1%,,134.0,138.5
1393,2003,aleksander djuric,C-PF,82.0,253.0,26.5,0.163,84.0,108.0,,,23.5,27.5,11.97,,3.65,3.0,102.4%,,131.5,135.5
1394,2003,ruben douglas,SG,75.5,193.0,23.8,0.06,79.25,100.5,,,28.5,35.0,11.95,,3.27,9.0,105.0%,,129.0,135.5
1395,2003,ronald dupree,SF-SG,78.0,209.0,24.1,0.067,80.25,101.0,,,37.5,41.5,11.09,,3.23,11.0,102.9%,,138.5,142.5
1396,2003,carl english,SG-PG,76.0,201.0,24.5,0.08,77.25,98.5,,,28.0,34.0,11.77,,3.32,11.0,101.6%,,126.5,132.5
1397,2003,ebi ere,SG,75.5,210.0,25.9,0.141,82.5,102.0,,,29.5,33.5,11.38,,3.16,,109.3%,,131.5,135.5
1398,2003,marquis estill,PF-C,80.5,257.0,27.9,0.117,88.0,108.0,,,30.0,36.0,12.92,,3.31,7.0,109.3%,,138.0,144.0
1399,2003,tj ford,PG,71.0,162.0,22.6,0.067,71.5,93.5,,,32.5,39.5,11.45,,3.2,0.0,100.7%,,126.0,133.0
1400,2003,jason gardner,PG,69.75,194.0,28.0,0.093,73.0,92.0,,,30.5,35.0,10.62,,3.17,10.0,104.7%,,122.5,127.0
1401,2003,willie green,SG-PG,74.5,201.0,25.5,0.08,79.25,100.0,,,28.5,28.5,11.86,,3.19,13.0,106.4%,,128.5,128.5
1402,2003,justin hamilton,PG-SG,75.0,217.0,27.1,0.08,83.0,103.0,,,30.0,37.5,11.18,,3.18,17.0,110.7%,,133.0,140.5
1403,2003,travis hansen,SG,76.5,200.0,24.0,0.06,78.5,100.5,,,31.5,35.0,10.72,,3.18,16.0,102.6%,,132.0,135.5
1404,2003,trevor harvey,C-PF,81.5,245.0,25.9,0.105,85.0,109.5,,,29.5,32.0,11.85,,3.32,11.0,104.3%,,139.0,141.5
1405,2003,marcus hatten,PG,72.75,163.0,21.7,0.04,78.25,98.0,,,29.5,37.5,11.5,,3.15,7.0,107.6%,,127.5,135.5
1406,2003,kirk hinrich,PG-SG,74.75,186.0,23.4,0.053,78.0,98.5,,,29.0,33.5,10.98,,3.1,10.0,104.3%,,127.5,132.0
1407,2003,jerry holman,PF,80.75,232.0,25.0,0.06,87.25,109.5,,,33.0,37.5,11.54,,3.24,11.0,108.0%,,142.5,147.0
1408,2003,sam hoskin,PF,79.25,261.0,29.2,,82.75,107.5,,,,,,,,24.0,104.4%,,,
1409,2003,josh howard,SF-SG,77.25,202.0,23.8,0.06,86.0,105.5,,,33.0,36.5,10.89,,3.09,4.0,111.3%,,138.5,142.0
1410,2003,brandon hunter,PF,78.5,266.0,30.3,0.08,86.75,105.5,,,32.5,35.0,11.13,,3.21,25.0,110.5%,,138.0,140.5
1411,2003,sani ibrahim,C-PF,80.5,229.0,24.8,0.093,85.0,109.5,,,26.0,30.5,13.02,,3.4,12.0,105.6%,,135.5,140.0
1412,2003,michael ignerski,PF-SF,81.5,232.0,24.6,0.105,82.75,107.0,,,26.5,33.0,11.21,,3.13,10.0,101.5%,,133.5,140.0
1413,2003,robert jackson,PF-C,79.75,254.0,28.1,0.159,84.0,107.5,,,23.5,26.0,11.26,,3.25,15.0,105.3%,,131.0,133.5
1414,2003,lebron james,SF-SG,79.25,245.0,27.4,0.067,84.25,106.3,,,,,,,,,106.3%,,,
1415,2003,britton johnsen,SF-PF,82.0,212.0,22.2,0.073,82.75,107.5,,,26.5,32.5,10.67,,3.08,13.0,100.9%,,134.0,140.0
1416,2003,dahntay jones,SG-SF,76.75,214.0,25.5,0.026,81.0,102.5,,,30.0,39.5,10.91,,3.11,,105.5%,,132.5,142.0
1417,2003,james jones,SF,79.25,218.0,24.4,0.067,86.5,107.5,,,30.5,33.0,11.18,,3.19,9.0,109.1%,,138.0,140.5
1418,2003,chris kaman,C-PF,83.5,252.0,25.4,0.163,83.75,110.5,,,23.5,30.5,11.33,,3.37,15.0,100.3%,,134.0,141.0
1419,2003,jason kapono,SG-SF,78.5,215.0,24.5,0.117,78.5,102.0,,,23.5,30.0,11.04,,3.38,8.0,100.0%,,125.5,132.0
1420,2003,jason keep,C-PF,81.75,270.0,28.4,0.086,84.5,106.5,,,29.5,34.0,11.18,,3.3,27.0,103.4%,,136.0,140.5
1421,2003,bernard king,SG-PG,75.75,200.0,24.5,0.129,77.5,98.5,,,28.0,33.5,11.37,,3.18,11.0,102.3%,,126.5,132.0
1422,2003,brandin knight,PG,71.75,190.0,25.9,0.105,78.0,95.5,,,,,,,,6.0,108.7%,,,
1423,2003,kyle korver,SF,78.25,211.0,24.2,0.067,81.5,102.5,,,25.5,31.5,11.42,,3.47,13.0,104.2%,,128.0,134.0
1424,2003,james lang,C-PF,80.25,316.0,34.5,0.214,90.25,110.0,,,24.5,32.0,14.01,,3.55,8.0,112.5%,,134.5,142.0
1425,2003,donald little,PF-C,81.5,229.0,24.2,0.073,87.0,97.0,,,33.0,37.0,11.18,,3.2,18.0,106.7%,,130.0,134.0
1426,2003,chris marcus,C,84.0,334.0,33.3,0.231,92.0,114.0,,,,,,,,12.0,109.5%,,,
1427,2003,chris massie,PF-C,78.5,259.0,29.5,0.148,85.0,106.5,,,26.5,33.0,12.48,,3.22,13.0,108.3%,,133.0,139.5
1428,2003,will mcdonald,C-PF,81.5,258.0,27.3,0.136,87.5,109.5,,,25.0,32.5,11.83,,3.42,17.0,107.4%,,134.5,142.0
1429,2003,darko milicic,PF,83.5,250.0,25.2,0.08,89.0,111.5,,,26.5,32.5,11.3,,3.36,13.0,106.6%,,138.0,144.0
1430,2003,jeff newton,PF,80.0,199.0,21.9,0.053,85.0,106.0,,,27.5,34.0,11.18,,3.23,9.0,106.3%,,133.5,140.0
1431,2003,uche nsonwuamadi,PF-C,79.75,246.0,27.2,0.06,87.75,106.5,,,27.5,29.0,11.83,,3.25,21.0,110.0%,,134.0,135.5
